Date,IYH,IYM,IYHMA10,IYHMA50,IYHsignal,IYHPosition,IYMMA10,IYMMA50,IYMsignal,IYMPosition
2014-05-05,109.4735341056,73.3666866376,108.85883596151,109.750501322038,0.0,0.0,72.82416502599,72.27157051455801,1.0,0.0
2014-05-06,108.4624585556,73.0357745791,108.77204452049,109.67731323873801,0.0,0.0,72.81284435030001,72.32814932901,1.0,0.0
2014-05-07,108.739833264,73.5843919392,108.76399170637,109.617527696114,0.0,0.0,72.85551458942,72.39066338482,1.0,0.0
2014-05-08,108.0866605636,73.1925223963,108.71120103605999,109.543964604346,0.0,0.0,72.89208908009,72.434744758172,1.0,0.0
2014-05-09,108.7129905503,73.1663977601,108.8364670334,109.472393423802,0.0,0.0,72.98004202194,72.466492494064,1.0,0.0
2014-05-12,109.93880781,74.2375078439,108.99483904432,109.43051756343401,0.0,0.0,73.2073263568,72.514972712398,1.0,0.0
2014-05-13,110.0014408087,74.2810489043,109.08878854233001,109.40649707497799,0.0,0.0,73.37887813446,72.567797618038,1.0,0.0
2014-05-14,110.0551262361,74.246216056,109.17647474047001,109.34159720576201,0.0,0.0,73.49643899732,72.599256363426,1.0,0.0
2014-05-15,108.9187846888,73.1925223963,109.11652601317,109.25771950507,0.0,0.0,73.54172170005,72.605298902996,1.0,0.0
2014-05-16,109.2497553489,73.4886016065,109.16393919315999,109.19831359601001,0.0,0.0,73.57916701193001,72.609273134742,1.0,0.0
2014-05-19,110.0193359512,73.8282218769,109.21851937771999,109.16036910766,1.0,1.0,73.62532053586,72.62872443714399,1.0,0.0
2014-05-20,109.2677399671,73.3492702134,109.29904751887,109.09935912933601,1.0,0.0,73.65667009929,72.640681025934,1.0,0.0
2014-05-21,109.9924932374,73.7585561804,109.42431351621,109.059271072652,1.0,0.0,73.67408652341,72.67402402524,1.0,0.0
2014-05-22,110.6904037941,73.8543465131,109.68468783926001,109.03224860818,1.0,0.0,73.74026893509,72.71032499103,1.0,0.0
2014-05-23,110.8514600764,74.4290885093,109.89853479186999,109.04129564566401,1.0,0.0,73.86653801001,72.77097410130999,1.0,0.0
2014-05-27,111.5225279193,74.4552131455,110.0569068028,109.074296943278,1.0,0.0,73.88830854017,72.82901922482401,1.0,0.0
2014-05-28,111.1735726409,74.4377967214,110.17411998602002,109.080860042838,1.0,0.0,73.90398332188,72.876120728254,1.0,0.0
2014-05-29,111.8535880551,75.195411171,110.35396616791999,109.072281121412,1.0,0.0,73.99890283338001,72.92830030899,1.0,0.0
2014-05-30,112.1309627635,75.0299551417,110.67518397539,109.07692621687801,1.0,0.0,74.18264610792,72.98811344735199,1.0,0.0
2014-06-02,112.2741239033,75.2737850795,110.97762083083,109.08693386812001,1.0,0.0,74.36116445522,73.046897612102,1.0,0.0
2014-06-03,112.5604461829,75.0822044141,111.231731854,109.14497810183,1.0,0.0,74.48656270894,73.093339191602,1.0,0.0
2014-06-04,112.8467684626,75.2650768675,111.58963470354999,109.23570587256,1.0,0.0,74.67814337435,73.15455459168601,1.0,0.0
2014-06-05,113.1957237409,75.7875695913,111.90995775389999,109.31659191655801,1.0,0.0,74.88104471544,73.218124539752,1.0,0.0
2014-06-06,113.124143171,76.16202271,112.15333169159001,109.39604634915798,1.0,0.0,75.11181233513,73.31077991611001,1.0,0.0
2014-06-09,112.6946597515,76.0052748929,112.33765165909999,109.46887957904,1.0,0.0,75.26943097349,73.40343529247001,1.0,0.0
2014-06-10,113.0257198874,76.0401077411,112.48797085590999,109.5603237571,1.0,0.0,75.42792043305,73.489124099176,1.0,0.0
2014-06-11,112.9630868887,75.6917792586,112.66692228069,109.61794611587798,1.0,0.0,75.55331868677,73.552694047242,1.0,0.0
2014-06-12,112.4262326144,74.9428730211,112.72418673662,109.64944156663802,1.0,0.0,75.52806487178,73.591532673046,1.0,0.0
2014-06-13,112.3546520445,75.2650768675,112.74655566471999,109.66751566054201,1.0,0.0,75.55157704436002,73.626713849784,1.0,0.0
2014-06-16,112.5872888967,75.1344536865,112.77787216406,109.703484896922,1.0,0.0,75.53764390506,73.656495935042,1.0,0.0
2014-06-17,112.5336034692,75.2999097157,112.77518789269,109.773812806858,1.0,0.0,75.55941443521999,73.707177729252,1.0,0.0
2014-06-18,113.4015178794,76.1010652256,112.83066283436999,109.88404688452002,1.0,0.0,75.64301327103,73.796175656544,1.0,0.0
2014-06-19,113.8220537276,76.0052748929,112.89329583304,110.01736569597598,1.0,0.0,75.66478380119,73.87611704329,1.0,0.0
2014-06-20,114.9673428462,76.4406854961,113.07761580055998,110.12742082221199,1.0,0.0,75.6926500798,73.943692768906,1.0,0.0
2014-06-23,114.4931215705,76.3100623151,113.25746198246,110.302614267066,1.0,0.0,75.72312882202,74.03843811616001,1.0,0.0
2014-06-24,114.4146817925,75.8117270424,113.39635817296998,110.496639378784,1.0,0.0,75.70029075215,74.139414032398,1.0,0.0
2014-06-25,115.5997679504,76.4321319087,113.66002627914,110.708102913792,1.0,0.0,75.77432601716,74.241825698762,1.0,0.0
2014-06-26,115.6087458759,76.3185366515,113.97827760529,110.89612441924001,1.0,0.0,75.91189238019999,74.33604387577799,1.0,0.0
2014-06-27,115.3932756653,76.0913461371,114.28213996737,111.06927838641599,1.0,0.0,75.99451930716,74.404644369312,1.0,0.0
2014-06-30,115.1059820513,76.4845604889,114.53400928283,111.23418116136399,1.0,0.0,76.12952998739999,74.47762586505601,1.0,0.0
2014-07-01,116.6771190031,76.6680605198,114.94836083622002,111.406527184428,1.0,0.0,76.26634506781001,74.552361554764,1.0,0.0
2014-07-02,117.5030881434,76.8515605507,115.35851786262,111.56998148797999,1.0,0.0,76.34139460032,74.626413139058,1.0,0.0
2014-07-03,117.9968740426,76.5632033593,115.77599989411999,111.75351174072799,1.0,0.0,76.39718744696,74.694523415284,1.0,0.0
2014-07-07,116.9195229899,76.7991319704,115.97121790849,111.919610855192,1.0,0.0,76.43303209439,74.77397050489999,1.0,0.0
2014-07-08,115.6715913539,76.5195128758,116.08906488683002,112.08383607073199,1.0,0.0,76.45397715046,74.858623395584,1.0,0.0
2014-07-09,116.0755979987,76.7379652935,116.25515650745001,112.23824627669,1.0,0.0,76.54660097557,74.954089411548,1.0,0.0
2014-07-10,116.0755979987,76.2835842646,116.30273951228,112.378519320092,1.0,0.0,76.53174621116,75.028450474286,1.0,0.0
2014-07-11,116.2372006566,76.4321319087,116.36558499035,112.51969804813001,1.0,0.0,76.54310573688001,75.095680963912,1.0,0.0
2014-07-14,116.7040527794,76.4146557153,116.49666270175999,112.663413664482,1.0,0.0,76.57543669469999,75.169180170838,1.0,0.0
2014-07-15,115.5010107706,76.213679491,116.53616557369,112.79792140891401,1.0,0.0,76.54834859491,75.231170790904,1.0,0.0
2014-07-16,115.1957613057,76.7379652935,116.38802980394999,112.912365952916,1.0,0.0,76.55533907228,75.29859636402199,1.0,0.0
2014-07-17,113.9119179679,76.2398937811,116.0289127864,113.02135514116199,1.0,0.0,76.49417239531999,75.362678748062,1.0,0.0
2014-07-18,115.7793264592,76.781655777,115.80715802806,113.162145005066,1.0,0.0,76.51601763709,75.426624024818,1.0,0.0
2014-07-21,115.3573639636,76.5369890692,115.65094212543002,113.307559073066,1.0,0.0,76.48980334697,75.493513358276,1.0,0.0
2014-07-22,116.3447562033,76.7030129066,115.71825861037,113.460194386126,1.0,0.0,76.50815335005,75.564245661206,1.0,0.0
2014-07-23,117.3413957063,76.9651558079,115.84483838113002,113.608246144052,1.0,0.0,76.53087240149,75.618798620486,1.0,0.0
2014-07-24,117.0003243189,76.7204891001,115.93731101315,113.748223814256,1.0,0.0,76.57456288504,75.667587424402,1.0,0.0
2014-07-25,116.533472196,76.9564177112,115.96693816709,113.87779073345399,1.0,0.0,76.62699146528999,75.721791457506,1.0,0.0
2014-07-28,116.5873397487,77.1836082256,115.95526686402002,114.031161834652,1.0,0.0,76.70388671632,75.801613174092,1.0,0.0
2014-07-29,116.8028099592,76.5981557461,116.08544678288001,114.18222292685799,1.0,0.0,76.74233434183,75.86380425688401,1.0,0.0
2014-07-30,117.3235296347,76.1699890074,116.29822361578002,114.32830680052801,1.0,0.0,76.68553671322,75.910639599494,1.0,0.0
2014-07-31,114.8635780644,74.684512567,116.39338962542999,114.440223562474,1.0,0.0,76.52999859181,75.93734444656599,1.0,0.0
2014-08-01,114.77379881,74.7631554374,116.29283686051,114.53584967392601,1.0,0.0,76.32814855785001,75.957436431706,1.0,0.0
2014-08-04,115.3842977399,75.6107508181,116.29553023814,114.629727552842,1.0,0.0,76.23552473274,75.99256451780599,1.0,0.0
2014-08-05,114.3787700907,74.8767506946,116.09893162687999,114.70027375312799,1.0,0.0,76.05289851154001,76.001517761512,1.0,0.0
2014-08-06,114.2889908363,75.3573460135,115.79369113988,114.755603011468,1.0,0.0,75.8921175321,76.019560418872,0.0,-1.0
2014-08-07,113.0500371258,74.7369411472,115.39866242057,114.79313230116601,1.0,0.0,75.69376273681,76.02554330738799,0.0,0.0
2014-08-08,114.2441012091,75.5321079477,115.16972532188,114.84094256424599,1.0,0.0,75.55133176045999,76.03227724292199,0.0,0.0
2014-08-11,114.2441012091,75.6107508181,114.93540146792,114.883205333158,1.0,0.0,75.39404601971,76.04389315645,0.0,0.0
2014-08-12,114.1543219548,75.7156079786,114.67055266748,114.920809294188,0.0,-1.0,75.30579124296,76.052729614432,0.0,0.0
2014-08-13,115.6177238013,76.1787271041,114.49997208414,114.981954846556,0.0,0.0,75.30666505263,76.07466006823199,0.0,0.0
2014-08-14,116.9145851309,76.1962032976,114.70507279079,115.063311179922,0.0,0.0,75.45783412569001,76.093282596834,0.0,0.0
2014-08-15,116.982368468,76.3534890383,114.92592975659,115.139044074464,0.0,0.0,75.61686748577999,76.104600985774,0.0,0.0
2014-08-18,118.005851968,77.1399177421,115.18808517939999,115.23667825040398,0.0,0.0,75.76978417818,76.124158886416,0.0,0.0
2014-08-19,118.822843183,77.4195368367,115.63249248863,115.35924191903399,1.0,1.0,76.02406279239,76.15244412529199,0.0,0.0
2014-08-20,118.8048873321,77.5243939972,116.08408213821,115.47482526792801,1.0,0.0,76.24076759076,76.182129850414,1.0,1.0
2014-08-21,118.885688661,77.2797272894,116.66764729172999,115.59327730337401,1.0,0.0,76.49504620498,76.21388881103,1.0,0.0
2014-08-22,119.0383133935,77.0175843881,117.14706851017002,115.72551891895598,1.0,0.0,76.64359384902001,76.25538303837,1.0,0.0
2014-08-25,119.8822383847,77.3234177729,117.71088222773001,115.87607064576,1.0,0.0,76.8148605445,76.296549856478,1.0,0.0
2014-08-26,120.5466048672,77.3933225466,118.35011051897,116.03525696517,1.0,0.0,76.9826320013,76.34172723368,1.0,0.0
2014-08-27,120.5466048672,77.4282749334,118.84299862556,116.19551699313,1.0,0.0,77.10758678423,76.384294538034,1.0,0.0
2014-08-28,120.3850022093,77.3583701598,119.19004033340002,116.335186679728,1.0,0.0,77.22380347045001,76.409440636718,1.0,0.0
2014-08-29,120.8428764067,77.5243939972,119.57609112727,116.47560313331002,1.0,0.0,77.34089396634,76.439823018804,1.0,0.0
2014-09-02,120.8069647049,77.2360368059,119.85620240096,116.592395570484,1.0,0.0,77.35050587271999,76.455730045,1.0,0.0
2014-09-03,121.2019934242,77.41079874,120.09411742508,116.726573007558,1.0,0.0,77.34963206305,76.477744773498,1.0,0.0
2014-09-04,120.50171524,77.3496320631,120.26380021586999,116.848313676508,1.0,0.0,77.33215586963999,76.508502873912,1.0,0.0
2014-09-05,121.0314128409,77.620513061,120.47837263386,116.95694657431801,1.0,0.0,77.36623444680001,76.532270496958,1.0,0.0
2014-09-08,121.3007506041,77.2360368059,120.70461635491999,117.070786668882,1.0,0.0,77.38807968858,76.55062050004601,1.0,0.0
2014-09-09,120.9057218848,76.5107747791,120.80696470492998,117.18103559327201,1.0,0.0,77.30681538920001,76.559009072886,1.0,0.0
2014-09-10,121.7855585778,76.5632033593,120.93086007599,117.314627123802,1.0,0.0,77.22380347047,76.560581930294,1.0,0.0
2014-09-11,121.606000069,76.5195128758,121.03679959617003,117.41320474512,1.0,0.0,77.13292726470999,76.557610977414,1.0,0.0
2014-09-12,120.6633178979,76.152512814,121.06463116502998,117.47640934021001,1.0,0.0,77.01234153013,76.54363002268,1.0,0.0
2014-09-15,120.1425982225,76.2224175877,120.99460334661,117.51932382380801,1.0,0.0,76.88214388918,76.536814307248,1.0,0.0
2014-09-16,121.8394261304,76.7641795836,121.09784948915998,117.617721886618,1.0,0.0,76.83495816695,76.536115259512,1.0,0.0
2014-09-17,121.9830729374,77.3146796762,121.17595744047999,117.74395151828801,1.0,0.0,76.82534626057,76.55201859552,1.0,0.0
2014-09-18,122.9077992576,77.7253702215,121.41656584224002,117.88059554346599,1.0,0.0,76.86292007641,76.57176669408,1.0,0.0
2014-09-19,122.9706447357,77.5506082874,121.61048903172002,118.018496478206,1.0,0.0,76.85592959905,76.597107174536,1.0,0.0
2014-09-22,122.1626314462,77.2709891927,121.69667711592999,118.137005093998,1.0,0.0,76.85942483773,76.613884320216,1.0,0.0
2014-09-23,121.52519874,76.7467033902,121.75862480145001,118.23342801321,1.0,0.0,76.88301769884,76.62052527371401,1.0,0.0
2014-09-24,123.3917884445,77.4523256708,121.91924778812002,118.39124356668799,1.0,0.0,76.97192992999,76.64529819731,1.0,0.0
2014-09-25,121.5644954,76.1449283076,121.91509732121999,118.51861824857399,1.0,0.0,76.93447147317,76.633437457592,1.0,0.0
2014-09-26,121.9155516992,76.8381121445,122.04032070135001,118.67869092320001,1.0,0.0,77.00303140622,76.64540182486,1.0,0.0
2014-09-29,121.6725127228,76.3993881971,122.19331215138,118.79655464847201,1.0,0.0,77.02072846716001,76.637756473262,1.0,0.0
2014-09-30,120.9343943502,75.5219403023,122.10280897336001,118.90809525620399,1.0,0.0,76.89650453903,76.617455497924,1.0,0.0
2014-10-01,119.6921951376,73.6705252444,121.87372119337999,118.97504403489,1.0,0.0,76.53208909585,76.55680574468,0.0,-1.0
2014-10-02,119.350140282,73.5301335812,121.51795529582,119.01521892640399,1.0,0.0,76.11256543182,76.488105300146,0.0,0.0
2014-10-03,121.628135606,73.6266528497,121.38370438284998,119.107775152146,1.0,0.0,75.72016988805,76.426228575138,0.0,0.0
2014-10-06,121.1414275523,73.6091038918,121.28158399346,119.19993425927201,1.0,0.0,75.35398135796,76.35928229874999,0.0,0.0
2014-10-07,119.3051330642,72.3192554865,121.05957742588001,119.25429012558202,1.0,0.0,74.91123656759,76.26199524396799,0.0,0.0
2014-10-08,122.1135834577,73.2142523391,120.93175692719998,119.360505595552,1.0,0.0,74.48742923442,76.194317175828,0.0,0.0
2014-10-09,119.7462037991,71.1434753075,120.74992776711,119.40895907884,1.0,0.0,73.98728393440999,76.09378690183,0.0,0.0
2014-10-10,118.7830493372,69.9940185653,120.43667753090999,119.487348504296,1.0,0.0,73.30287457649,75.999977021796,0.0,0.0
2014-10-13,116.0466104922,68.2566717337,119.87408730785,119.51280473794,1.0,0.0,72.48860293015,75.869847347722,0.0,0.0
2014-10-14,115.1464661353,68.53745506,119.29529448635999,119.50804810584799,0.0,-1.0,71.79015440591999,75.72838143256,0.0,0.0
2014-10-15,114.3903448755,69.1165706706,118.76510946015,119.50827960154402,0.0,0.0,71.33475894854,75.61317783208,0.0,0.0
2014-10-16,114.2373203348,69.8711758601,118.25382746542998,119.507246191514,0.0,0.0,70.96886317642999,75.503454429012,0.0,0.0
2014-10-17,115.8935859515,70.6433300075,117.68037249998001,119.56411716802799,0.0,0.0,70.67053089221,75.421582206218,0.0,0.0
2014-10-20,117.324815479,71.6348461285,117.29871129265,119.625731453426,0.0,0.0,70.47310511588,75.343636969834,0.0,0.0
2014-10-21,120.4393149539,73.3458695233,117.41212948162001,119.74963572832199,0.0,0.0,70.57576651956,75.298339343938,0.0,0.0
2014-10-22,119.8992283397,72.5912643338,117.19069396981999,119.86453385601999,0.0,0.0,70.51346771902999,75.235852471042,0.0,0.0
2014-10-23,121.9425560299,72.7843028707,117.41032919290001,119.991030500592,0.0,0.0,70.67755047534999,75.16796398637399,0.0,0.0
2014-10-24,123.7608476308,73.1967033812,117.90810902226,120.12795575058999,0.0,0.0,70.99781895694,75.107973988046,0.0,0.0
2014-10-27,123.9138721715,71.7401398759,118.69483519018999,120.26658582466,0.0,0.0,71.34616577116,75.015707004798,0.0,0.0
2014-10-28,124.8320194156,72.6702346444,119.66339051822001,120.40310917361201,0.0,0.0,71.75944372960001,74.92631334284401,0.0,0.0
2014-10-29,124.8950295205,71.8366591443,120.71385898272001,120.524552900362,1.0,1.0,72.03145257697,74.81465578899599,0.0,0.0
2014-10-30,126.9563600979,72.1700893443,121.98576295903001,120.68758235567799,1.0,0.0,72.26134392539,74.707569695938,0.0,0.0
2014-10-31,127.6404698091,73.5564570181,123.16045134479,120.86267797863998,1.0,0.0,72.55265662645,74.633104290512,0.0,0.0
2014-11-03,127.7664900191,73.0387627602,124.2046187988,121.037241511152,1.0,0.0,72.69304828962,74.553527857954,0.0,0.0
2014-11-04,127.6584726962,72.1525403864,124.92653457303,121.19276619738201,1.0,0.0,72.57371537592999,74.450110310224,0.0,0.0
2014-11-05,127.4064322763,72.8369497444,125.67725496669,121.32996274556399,1.0,0.0,72.59828391699,74.35898285418,0.0,0.0
2014-11-06,128.2255636411,73.5125846233,126.30555572781,121.48354192104199,1.0,0.0,72.67111209225,74.280669047978,0.0,0.0
2014-11-07,126.8303398879,73.9425340918,126.61250495351999,121.61244867461399,1.0,0.0,72.74569516330999,74.21235232661799,0.0,0.0
2014-11-10,128.1085448747,73.9776320076,127.03197222384001,121.757762043974,1.0,0.0,72.96944437648,74.14141708682601,0.0,0.0
2014-11-11,128.5496156096,74.3373856444,127.40373184323998,121.912615062068,1.0,0.0,73.13615947648,74.083444063596,0.0,0.0
2014-11-12,128.3785881818,74.5304241813,127.75208770936999,122.05614695722001,1.0,0.0,73.40553598018,74.025836572422,0.0,0.0
2014-11-13,128.1895578668,74.4163559549,127.87540748626,122.209903809756,1.0,0.0,73.63016264123999,73.967171050258,0.0,0.0
2014-11-14,127.0283716464,74.7761095918,127.81419766999,122.329842985866,1.0,0.0,73.75212789861,73.910282980874,0.0,0.0
2014-11-17,127.685477027,74.7234627181,127.80609637078001,122.45753751432399,1.0,0.0,73.9205978944,73.860031499118,1.0,1.0
2014-11-18,129.8458234835,75.5658126971,128.02483144951,122.636339546298,1.0,0.0,74.26192512547,73.84113225747801,1.0,0.0
2014-11-19,129.1347094416,75.3376762444,128.19765916604,122.783322563574,1.0,0.0,74.51199777547001,73.81662171518,1.0,0.0
2014-11-20,128.7836531424,75.8114981076,128.25346811617,122.92687562504199,1.0,0.0,74.7418891239,73.80246141981598,1.0,0.0
2014-11-21,129.2157224337,76.759141834,128.49200637075,123.09792371575799,1.0,0.0,75.02354989812001,73.814594000216,1.0,0.0
2014-11-24,130.1158667906,76.2853199708,128.69273856234003,123.29738908712,1.0,0.0,75.25431869444,73.815852047878,1.0,0.0
2014-11-25,130.1788768956,76.1010559129,128.85566469094002,123.464178102424,1.0,0.0,75.43068572129,73.802589574464,1.0,0.0
2014-11-26,130.9890068168,76.0659579971,129.11670655444,123.64429678001198,1.0,0.0,75.58423910287,73.777615140882,1.0,0.0
2014-11-28,131.736126633,74.0127299233,129.47136343105998,123.82086332752,1.0,0.0,75.54387649971,73.703362334918,1.0,0.0
2014-12-01,131.3850703338,73.1703799444,129.9070332998,123.989151839482,1.0,0.0,75.38330353497,73.61575776805799,1.0,0.0
2014-12-02,132.7442883128,73.574005976,130.41291442838002,124.20078497681399,1.0,0.0,75.26835786076,73.541818103724,1.0,0.0
2014-12-03,133.0503373941,74.7146882392,130.73336581944,124.431287749896,1.0,0.0,75.18324541497,73.501177800704,1.0,0.0
2014-12-04,132.8883114099,74.8112075076,131.10872601627,124.621218209204,1.0,0.0,75.13059854129,73.44835543744,1.0,0.0
2014-12-05,133.9414803074,74.8112075076,131.62450873277,124.868757907352,1.0,0.0,75.03056948129,73.42168102144,1.0,0.0
2014-12-08,134.4815669216,73.4774867075,132.15109318156001,125.12007821179999,1.0,0.0,74.70240396864,73.35446851270001,1.0,0.0
2014-12-09,134.0584990738,73.7582700339,132.54535640988001,125.36779793882,1.0,0.0,74.44969897495,73.301646149436,1.0,0.0
2014-12-10,131.9071540608,71.9770508075,132.7181841264,125.587253133032,1.0,0.0,74.03729846441,73.23074835953999,1.0,0.0
2014-12-11,132.3122190214,71.8454336233,132.85050534686,125.83965361070801,1.0,0.0,73.61524602703,73.194246527118,1.0,0.0
2014-12-12,130.3228999927,69.8097545074,132.70918268283,126.059108804922,1.0,0.0,73.19494848544,73.119838945642,1.0,0.0
2014-12-15,129.0176906752,69.2745112916,132.47244471697,126.206899906306,1.0,0.0,72.80536162016001,73.03279611447999,0.0,-1.0
2014-12-16,127.5324524863,68.8270128653,131.95126113432,126.334720404986,1.0,0.0,72.33066230909,72.93715429395,0.0,0.0
2014-12-17,130.0888624599,70.7924961496,131.6551136409,126.5503949929,1.0,0.0,71.93844310013,72.906619107212,0.0,0.0
2014-12-18,133.6714370004,72.2753830917,131.73342619995,126.78155206375399,1.0,0.0,71.68486065854,72.887841722264,0.0,0.0
2014-12-19,134.409555373,73.1352820286,131.78023370651,127.074819095232,1.0,0.0,71.51726811064,72.92767785668599,0.0,0.0
2014-12-22,132.7172839821,73.0124393233,131.60380541256,127.35350378813,1.0,0.0,71.47076337221999,72.988046271846,0.0,0.0
2014-12-23,129.7198032736,73.6091038918,131.16993583254003,127.626967643758,1.0,0.0,71.45584675801,73.095094915008,0.0,0.0
2014-12-24,130.6251900712,73.4554610105,131.04173943358,127.936542122476,1.0,0.0,71.60368777830999,73.193455034018,0.0,0.0
2014-12-26,131.6724305196,73.7911564426,130.9777605834,128.282183835358,1.0,0.0,71.79826006024,73.286946749458,0.0,0.0
2014-12-29,132.087715525,73.7204837201,131.15424213663,128.639191739162,1.0,0.0,72.18933298151,73.36393290665801,0.0,0.0
2014-12-30,131.5279835612,73.5879723653,131.40527142523,128.951879691356,1.0,0.0,72.62067908888,73.42282575381401,0.0,0.0
2014-12-31,130.1196257168,72.8547428687,131.66398874828002,129.20777589611203,1.0,0.0,73.02345208922,73.447223688618,0.0,0.0
2015-01-02,130.7425532249,72.9077474107,131.72935782478,129.41384066153202,1.0,0.0,73.23497721533,73.438461246366,0.0,0.0
2015-01-05,130.0022625631,70.8317361855,131.36244038105,129.61590134600002,1.0,0.0,73.09061252471,73.4032706834,0.0,0.0
2015-01-06,129.5779496228,70.1868475921,130.87927980602998,129.768609217858,1.0,0.0,72.79576908106,73.351321577828,0.0,0.0
2015-01-07,132.5661960747,70.7522293726,130.86417101529,129.944716186736,1.0,0.0,72.56974808599001,73.302432097656,0.0,0.0
2015-01-08,134.8322077347,72.4042042624,131.3754114614,130.163082898,1.0,0.0,72.44925812305,73.315713385386,0.0,0.0
2015-01-09,133.7849672863,72.006670198,131.69138918290997,130.34214185541398,1.0,0.0,72.3043790418,73.302442096458,0.0,0.0
2015-01-12,133.812051091,71.7504815787,131.90535124005,130.520482286824,1.0,0.0,72.10031155541,73.300718545146,0.0,0.0
2015-01-13,133.3696822809,70.9554134499,132.03354791563999,130.64874873048402,1.0,0.0,71.82380452839,73.276425027258,0.0,0.0
2015-01-14,133.1620397782,70.045502147,132.19695353734,130.759180129866,1.0,0.0,71.46955750656,73.206205929836,0.0,0.0
2015-01-15,131.7717378035,69.9129907922,132.36216474601002,130.839285085554,1.0,0.0,71.17538229891,73.143690490476,0.0,0.0
2015-01-16,134.173168487,71.0967588951,132.70522627222002,130.96957900137,1.0,0.0,70.99428344735,73.12257486065,0.0,0.0
2015-01-20,134.263447836,71.0614225338,133.13134479951,131.106719312564,1.0,0.0,71.01725208218,73.087064316438,0.0,0.0
2015-01-21,134.1912243568,71.9271633851,133.59267227291,131.22603252687802,1.0,0.0,71.19128366148,73.05535589167401,0.0,0.0
2015-01-22,135.9606995972,72.8282405978,133.93212262516,131.40863972106402,1.0,0.0,71.39888478399999,73.033070021794,0.0,0.0
2015-01-23,135.3648558938,71.4854588691,133.98538744107,131.553765941446,1.0,0.0,71.30701024467001,72.98322655902399,0.0,0.0
2015-01-26,136.1232024254,71.8741588432,134.21921095498,131.705237677762,1.0,0.0,71.29375910919,72.93396202299999,0.0,0.0
2015-01-27,135.1842971958,71.3087770627,134.35643556546,131.841351858042,1.0,0.0,71.24958865759001,72.86952908062801,0.0,0.0
2015-01-28,133.1530118433,69.9659953341,134.33476852170003,131.940620937572,1.0,0.0,71.15064684601,72.780521868212,0.0,0.0
2015-01-29,134.4078947944,70.6462202887,134.45935402332,132.088211400532,1.0,0.0,71.21071866018,72.69792408215,0.0,0.0
2015-01-30,132.448832921,70.5402112049,134.52706353507,132.18347851841202,1.0,0.0,71.27344070145,72.614259051886,0.0,0.0
2015-02-02,132.9543972755,71.1762657079,134.40518641392,132.245649994252,1.0,0.0,71.28139138272999,72.526468112102,0.0,0.0
2015-02-03,133.7669114165,73.0049224042,134.35553277197,132.33829403375,1.0,0.0,71.47574136977,72.479813035298,0.0,0.0
2015-02-04,131.9884082411,72.4307065334,134.1352511604,132.402389135724,1.0,0.0,71.5260956846,72.412197203814,0.0,0.0
2015-02-05,134.3176154454,74.2240268683,133.97094274522001,132.504426995958,1.0,0.0,71.66567431165001,72.36149490449999,0.0,0.0
2015-02-06,133.0627324943,74.0473450619,133.74073040527,132.563364310032,1.0,0.0,71.92186293093,72.31673540632201,0.0,0.0
2015-02-09,131.5550673659,74.0650132426,133.28391689932,132.590888119438,1.0,0.0,72.14094837087,72.276014552916,0.0,0.0
2015-02-10,133.6495482628,74.241695049,133.13044200602,132.644098948358,1.0,0.0,72.4342401695,72.239529293954,1.0,1.0
2015-02-11,133.8752466353,74.1180177845,133.20266548522,132.686881348404,1.0,0.0,72.84944241454,72.241635051178,1.0,0.0
2015-02-12,134.3266433803,75.3547904293,133.19454034381002,132.745712809334,1.0,0.0,73.3202994286,72.285323260876,1.0,0.0
2015-02-13,135.0849899119,76.0880199258,133.4581560429,132.792526841316,1.0,0.0,73.87508030069,72.335603539872,1.0,0.0
2015-02-17,135.9065319878,76.1056881065,133.75336951413,132.84965073319,1.0,0.0,74.36802254055,72.363423537218,1.0,0.0
2015-02-18,136.2044538395,76.1498585581,133.99712375643,132.915973581782,1.0,0.0,74.68251615594,72.390196558228,1.0,0.0
2015-02-19,136.4030684073,76.4678858096,134.43858977304998,132.96520534377999,1.0,0.0,75.08623408356,72.423330124268,1.0,0.0
2015-02-20,137.9287894055,76.7505766998,134.79970716906,133.034149793458,1.0,0.0,75.33888906671,72.488791924114,1.0,0.0
2015-02-23,138.3621302807,76.6799039773,135.32964694769998,133.12022241759598,1.0,0.0,75.60214495825001,72.547224602982,1.0,0.0
2015-02-24,138.1635157129,77.0244334998,135.9904917824,133.245349650638,1.0,0.0,75.89808698396999,72.648172256828,1.0,0.0
2015-02-25,138.3440744109,76.8124153321,136.45994439721,133.365986758428,1.0,0.0,76.15515901228,72.747511891004,1.0,0.0
2015-02-26,138.7774152861,76.2028631,136.95016126229,133.535077064296,1.0,0.0,76.36364354383001,72.875374062856,1.0,0.0
2015-02-27,138.1364319082,76.0791858355,137.33114011508002,133.717451888956,1.0,0.0,76.43608308445,73.01146755373401,1.0,0.0
2015-03-02,139.2558958358,76.5473926225,137.74823070747,133.951920755946,1.0,0.0,76.48202035412001,73.165875148878,1.0,0.0
2015-03-03,138.1725436478,76.0968540162,137.97483187347,134.11359437970398,1.0,0.0,76.48113694509,73.27196230621001,1.0,0.0
2015-03-04,138.7142197418,75.8229972162,138.22580846370002,134.214450034532,1.0,0.0,76.4484508109,73.3429145887,1.0,0.0
