,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR,IYCMA10,IYCMA50,IYCsignal,IYCPosition,IDUMA10,IDUMA50,IDUsignal,IDUPosition,IYZMA10,IYZMA50,IYZsignal,IYZPosition,IYWMA10,IYWMA50,IYWsignal,IYWPosition,IYJMA10,IYJMA50,IYJsignal,IYJPosition,IYHMA10,IYHMA50,IYHsignal,IYHPosition,IYFMA10,IYFMA50,IYFsignal,IYFPosition,IYEMA10,IYEMA50,IYEsignal,IYEPosition,IYKMA10,IYKMA50,IYKsignal,IYKPosition,IYMMA10,IYMMA50,IYMsignal,IYMPosition,IYRMA10,IYRMA50,IYRsignal,IYRPosition,DateM,GDP,CPI,Growth,Inflation,Theme
1731,10.0132312855,22.1539992991,13.0001111954,10.0769518448,18.599791159,43.5382810303,17.9717601957,22.1699168865,36.146071745,37.8303191323,21.7675575834,10.11363324029,9.70606686396,1.0,0.0,21.48309263987,20.601403414378,1.0,0.0,12.69513561382,12.295013272488,1.0,0.0,9.96438327861,9.293325555138,1.0,0.0,18.559338698439998,17.219111145796,1.0,0.0,43.57557114539,42.040822707662,1.0,0.0,17.833141747630002,16.600005003838,1.0,0.0,21.86988867373,20.102740684142,1.0,0.0,36.281033218379996,34.116018179718004,1.0,0.0,37.747508077999996,33.959833968166,1.0,0.0,21.8359537718,20.249789688228,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1732,9.7833307239,21.6824982794,12.7752444071,9.9199899781,18.0951779908,42.4195775779,17.5096987022,21.6803603622,35.487907609,36.1900232491,20.7886763545,10.07309883693,9.717522238824,1.0,0.0,21.48178291481,20.630518602342,1.0,0.0,12.702162700950002,12.309910697208,1.0,0.0,9.96617712852,9.316555911416,1.0,0.0,18.51763513082,17.269739276888,1.0,0.0,43.4380120542,42.06767159052001,1.0,0.0,17.79625789157,16.670368052327998,1.0,0.0,21.81883492191,20.161207720474,1.0,0.0,36.21975586779,34.179867666016,1.0,0.0,37.55162808418,34.075610192158,1.0,0.0,21.70794622649,20.327974688946,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1733,9.6225148844,21.5809945877,12.6347026645,9.8235705457,17.740697666,42.3864308089,17.2016577065,21.1977975025,34.867568998,35.3619127061,20.4937570099,10.01119575353,9.724527641142,1.0,0.0,21.49029612767,20.654748515852003,1.0,0.0,12.6888112354,12.320451327908,1.0,0.0,9.96326436474,9.334898026702,1.0,0.0,18.43130874584,17.311276030237998,1.0,0.0,43.244932125,42.10529317329,1.0,0.0,17.74883579092,16.722572894756,1.0,0.0,21.725119815830002,20.20205072193,1.0,0.0,36.04500194202,34.227376525488,1.0,0.0,37.263381914410004,34.163835815392005,1.0,0.0,21.583076121010002,20.37001638275,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1734,9.7194449794,21.551525774,12.5995672288,9.8818706676,17.636438747,43.1902399562,16.8287659748,20.8411206062,34.9659153632,34.8761940222,20.205112545,9.96713661944,9.734881537651999,1.0,0.0,21.53384448574,20.682645659516,1.0,0.0,12.69091936154,12.32902437421,1.0,0.0,9.97156092055,9.356469071818,1.0,0.0,18.37167264414,17.349893533856,1.0,0.0,43.13969113355,42.15667066518,1.0,0.0,17.685201006280003,16.773804976142,1.0,0.0,21.680360362180004,20.243033596678,1.0,0.0,35.912612604319996,34.278819239566,1.0,0.0,37.06590940031,34.255405731204,1.0,0.0,21.43436147278,20.412183574148,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1735,9.7260538495,22.0066552305,12.6206484902,9.8280551704,17.6406091037,44.1432095639,17.1692323385,20.7991586184,35.525733134,34.9319322318,20.3055106197,9.92770369443,9.750566589386,1.0,0.0,21.605551932490002,20.723050677451997,1.0,0.0,12.68740581797,12.346451550298,1.0,0.0,9.961470514830001,9.381852047982001,1.0,0.0,18.28159293807,17.399020336512,1.0,0.0,43.179467256310005,42.23456557224,1.0,0.0,17.606974806060002,16.841249741514,1.0,0.0,21.58454715671,20.293947475206,1.0,0.0,35.81698967697,34.352352060278,1.0,0.0,36.789607132600004,34.36958943492,1.0,0.0,21.23168285936,20.483591704818,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1736,9.7877366373,21.7643560953,12.4379442248,9.9468977267,17.6239276767,44.4166704078,17.4164757692,20.6103296733,35.3366055087,35.1309972662,20.5251314082,9.89774348325,9.763299679138001,1.0,0.0,21.64484368412,20.752891453095998,1.0,0.0,12.669838100140002,12.361067891533999,1.0,0.0,9.95855550874,9.40602417546,1.0,0.0,18.17566587631,17.445770035816,1.0,0.0,43.2515614788,42.310968874696,1.0,0.0,17.563605876399997,16.911531726581998,1.0,0.0,21.48523711892,20.336748702758,1.0,0.0,35.71334773831,34.415747640274,1.0,0.0,36.55709917245,34.480110342004,1.0,0.0,21.079203283320002,20.552364386026003,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1737,9.5762527937,21.7152414058,12.3887546148,9.702485677,17.0275666597,43.5217076458,16.5328844921,19.6102356308,34.9507851532,32.8138802661,19.477226503,9.84399133967,9.766956587268,1.0,0.0,21.69166635482,20.780526651748,1.0,0.0,12.66000017815,12.367813895180001,1.0,0.0,9.93277115866,9.42064405219,1.0,0.0,18.0180263907,17.464203012704,1.0,0.0,43.291337601550005,42.365826777326,1.0,0.0,17.424176794140003,16.926366332426,1.0,0.0,21.28941450919,20.349896792268,1.0,0.0,35.5711237641,34.461743478744,1.0,0.0,36.15021024219,34.514190275888,1.0,0.0,20.83009056033,20.55939225126,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1738,9.4925404389,21.4991367718,12.4730796604,9.6486701799,16.952500238,43.5051342614,16.6220542541,19.6871659418,34.7994830529,33.3314493555,19.6466482541,9.777241751530001,9.768630834364,1.0,0.0,21.72866608761,20.808751226675998,1.0,0.0,12.65437850844,12.376527483224002,1.0,0.0,9.891064148359998,9.434367003968,1.0,0.0,17.84996101319,17.481551696834,1.0,0.0,43.33111372431,42.414552527699996,1.0,0.0,17.28555834609,16.931311201042,1.0,0.0,21.08170266959,20.367660700435998,1.0,0.0,35.425873747880004,34.509252338216,1.0,0.0,35.69236066314,34.549544225994,1.0,0.0,20.59541006058,20.564914145372,1.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1739,9.5601886131,21.6418378651,12.5217141305,9.7969509342,17.1099428828,43.7544667435,16.8407191814,19.7619561914,34.8579507235,33.8585664001,19.9650607482,9.72717028598,9.774874361732,0.0,-1.0,21.747520234630002,20.845854558720003,1.0,0.0,12.63816069405,12.392819222574001,1.0,0.0,9.871809075589999,9.453163344472,1.0,0.0,17.70097618557,17.506720033434,1.0,0.0,43.41405381821,42.471413870766,1.0,0.0,17.18947756284,16.962111174482,1.0,0.0,20.872378090930003,20.388319146522,1.0,0.0,35.30235721924,34.568673000216,1.0,0.0,35.282445227720004,34.608180679192,1.0,0.0,20.43461250405,20.608555180508002,0.0,-1.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1740,9.8231103706,22.0422449571,12.7205842358,9.9991352002,17.5081409655,44.9946066607,17.153864648,20.2043880464,35.4370117629,34.8654531989,20.2834827697,9.71044045763,9.785979792044001,0.0,0.0,21.76384902658,20.885792618640004,1.0,0.0,12.61723508523,12.410136987433997,1.0,0.0,9.862457792459999,9.476631217762,1.0,0.0,17.59347930892,17.536015603466,1.0,0.0,43.58703246564001,42.548768932212,1.0,0.0,17.12471132625,16.985798592968,1.0,0.0,20.65624294595,20.417966103002,1.0,0.0,35.23750330504,34.627268110786,1.0,0.0,34.91907278283001,34.679151519018,1.0,0.0,20.345816379570003,20.629449214394,0.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1741,9.7789218399,21.9429704715,12.713481732,9.9834097573,17.499757848,45.0195759208,17.2596020782,20.0077516664,35.4674886597,34.7935327133,20.4617991018,9.687009513069999,9.790958414783999,0.0,0.0,21.74274614382,20.921322197495996,1.0,0.0,12.588572138890001,12.425626201308,1.0,0.0,9.85310358371,9.494582417468001,1.0,0.0,17.48347597782,17.55546828346,0.0,-1.0,43.73516195469,42.623136338765995,1.0,0.0,17.0534955145,17.007385462222,1.0,0.0,20.44002642394,20.441302485906,0.0,-1.0,35.16964499651,34.676135799804,1.0,0.0,34.61539414093,34.744065640334,0.0,-1.0,20.21524053141,20.63822237574,0.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1742,9.8584611952,22.2540305264,12.862634311,10.0508045127,17.6464624048,45.3025608683,17.4263418721,20.2675925971,35.7746957795,35.0652323257,20.5127466252,9.6945225602,9.796206050608,0.0,0.0,21.799899368520002,20.96235262867,1.0,0.0,12.59731112928,12.444239008504,1.0,0.0,9.86618503717,9.513836666034,1.0,0.0,17.43860441922,17.576020097616,0.0,0.0,44.02346028373,42.694551913694006,1.0,0.0,17.045159831490004,17.029550971076002,1.0,0.0,20.29874964743,20.46591923523,0.0,0.0,35.19832381356,34.72544656808,1.0,0.0,34.50291504859,34.810591705238004,0.0,0.0,20.187647558480002,20.643998564564,0.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1743,9.7921783991,22.1084279475,12.6354252157,9.9946422165,17.4788000542,45.0445451809,17.3328049146,20.1130925843,35.6046346953,34.7056298975,20.6464838742,9.71148891167,9.80660472322,0.0,0.0,21.8526427045,21.006888661034,1.0,0.0,12.5973833844,12.469832056692,1.0,0.0,9.88329220425,9.537349218394,1.0,0.0,17.41241465804,17.609566463268,0.0,0.0,44.28927172093,42.778374962422006,1.0,0.0,17.0582745523,17.083000679526,0.0,-1.0,20.19027915561,20.505209892466,0.0,0.0,35.27203038329,34.787242835198,1.0,0.0,34.43728676773,34.90862396426,0.0,0.0,20.20292024491,20.695746168108,0.0,0.0,2009-06,-3.9955047793063247,1.711972667855011,low,low,Reflection
1744,9.8297386502,22.4526125892,12.6708667095,10.0620369719,17.6213130522,44.9280219672,17.2677357267,20.1482062235,36.1836957346,34.7216122277,20.850273968,9.72251827875,9.81414175186,0.0,0.0,21.94275138602,21.056409284902003,1.0,0.0,12.60451333247,12.490371723306,1.0,0.0,9.90130883468,9.559608583498,1.0,0.0,17.41090208856,17.637622375354,0.0,0.0,44.46304992203,42.86583396529,1.0,0.0,17.10217152749,17.11480208582,0.0,0.0,20.120987717339997,20.537509791389997,0.0,0.0,35.393808420430005,34.857896885296,1.0,0.0,34.42182858828,34.991369171192,0.0,0.0,20.26743638721,20.718563706452002,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1745,9.5204189355,21.8139136402,12.3015365139,9.8486202467,17.0931766477,43.8959592173,16.6943135088,19.3686834313,35.6122539195,33.8745487303,19.9013763439,9.701954787350001,9.814963676596,0.0,0.0,21.92347722699,21.097412536218002,1.0,0.0,12.57260213484,12.502822077296,1.0,0.0,9.90336534231,9.577061459126,1.0,0.0,17.356158842960003,17.651445645400003,0.0,0.0,44.43832488737,42.943258679228,1.0,0.0,17.05467964452,17.144538404466,0.0,0.0,19.97794019863,20.558695179834,0.0,0.0,35.402460498980005,34.918635120096,1.0,0.0,34.31609023813,35.05239554735,0.0,0.0,20.22702295963,20.735706037218,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1746,9.5425132008,21.8834057801,12.2731264988,9.785718475,17.0177285899,44.145651818,16.6902466845,19.2001379628,35.9474997844,33.0994057185,20.3153249719,9.677432443699999,9.816403723176,0.0,0.0,21.935382195469998,21.139609171574,1.0,0.0,12.55612036224,12.514423147498,1.0,0.0,9.88724741714,9.592807836844,1.0,0.0,17.29553893428,17.660757297422002,0.0,0.0,44.41122302839,43.025561231488,1.0,0.0,16.98205673605,17.163330888358,0.0,0.0,19.836921027579997,20.570075487446,0.0,0.0,35.46354992655,34.987288688996,1.0,0.0,34.11293108336,35.094574770696,0.0,0.0,20.206042316,20.745314643769998,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1747,9.3591307985,21.4135065482,12.0742563935,9.5363578803,16.4812090679,43.9625439108,16.4299699331,18.7085470127,35.4522502113,32.2523422211,19.5638490011,9.65572024418,9.811620691932,0.0,0.0,21.905208709710003,21.173717547346,1.0,0.0,12.52467054011,12.519938689454,1.0,0.0,9.870634637470001,9.599485994134,1.0,0.0,17.240903175099998,17.651915323966,0.0,0.0,44.45530665489,43.101500163934,1.0,0.0,16.971765280150002,17.170513827047998,0.0,0.0,19.746752165769998,20.560154366058,0.0,0.0,35.51369643235999,35.038320859322,1.0,0.0,34.05677727886,35.091943619282,0.0,0.0,20.214704565810003,20.718935632799997,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1748,9.4408795802,21.3612219858,11.8753862882,9.5446699001,16.4392934802,44.2621750317,16.1656263574,18.6593879177,35.4370117629,32.1404659102,19.3727957882,9.65055415831,9.810587474758,0.0,0.0,21.89141723111,21.202851056706,1.0,0.0,12.464901202890001,12.521336287562,0.0,-1.0,9.86023460949,9.60726319377,1.0,0.0,17.18958249932,17.646405395518,0.0,0.0,44.531010731920006,43.174316357334,1.0,0.0,16.92612249048,17.179948792276,0.0,0.0,19.643974363359998,20.557082967158,0.0,0.0,35.577449303360005,35.090712583782,1.0,0.0,33.93767893433,35.104114908592,0.0,0.0,20.187319319220002,20.71232910514,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1749,9.460764419,21.428861002,11.9606163334,9.5880271927,16.4937837442,43.7544667435,16.3730343937,18.891137937,35.216054261,32.5480153287,19.0607422071,9.6406117389,9.810040072628,0.0,0.0,21.870119544799998,21.232551511358,1.0,0.0,12.40879142318,12.524157403088,0.0,0.0,9.83934223534,9.617306742183999,1.0,0.0,17.127966585459998,17.64532155776,0.0,0.0,44.531010731920006,43.235486780366,1.0,0.0,16.87935401171,17.197828279485996,0.0,0.0,19.55689253792,20.557947202182,0.0,0.0,35.61325965710999,35.1367182309,1.0,0.0,33.806623827189995,35.131444275481996,0.0,0.0,20.09688746511,20.695214587682003,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1750,9.4121570353,21.3506327073,11.882488792,9.6486824725,16.5482740081,43.6296204431,16.1778268302,18.7085470127,35.216054261,32.3722096972,19.028900005,9.59951640537,9.803938372880001,0.0,0.0,21.80095831982,21.256889197457998,1.0,0.0,12.3249818788,12.521340257250001,0.0,0.0,9.804296962570001,9.624841157639999,1.0,0.0,17.03197988972,17.635568890458,0.0,0.0,44.394512110159994,43.288525326666004,1.0,0.0,16.78175022993,17.200941117156,0.0,0.0,19.407308434549996,20.544808995062,0.0,0.0,35.59116390692,35.174402262506,1.0,0.0,33.55729947702,35.13566953036,0.0,0.0,19.97142918864,20.661650529408004,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1751,9.5800734519,21.6583836127,12.0671538898,9.8373877874,16.9297058558,44.2871442918,17.0684613389,18.9964788549,35.7646384035,33.2592290199,19.7803759757,9.57963156657,9.799344517832,0.0,0.0,21.77249963394,21.286858011644004,1.0,0.0,12.26034909458,12.520670454198001,0.0,0.0,9.78969476558,9.634983676956,1.0,0.0,16.974974690499998,17.631609903134,0.0,0.0,44.32126894726,43.356040220698006,1.0,0.0,16.762636156,17.22235302552,0.0,0.0,19.306181153399997,20.543304103078,0.0,0.0,35.620878881299994,35.222301466462,1.0,0.0,33.40386910768,35.141232212858,0.0,0.0,19.903286876030002,20.643115990547997,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1752,9.6750787928,21.8734783316,12.0387438747,9.8755781488,17.160241588,44.445282939,17.0725281632,19.2703652413,36.0389304748,33.5069551371,20.0096398312,9.56129332633,9.797487893149999,0.0,0.0,21.73444441446,21.312877452364,1.0,0.0,12.17796005095,12.514232406366002,0.0,0.0,9.77217212919,9.64472400106,1.0,0.0,16.926352608820004,17.628424902232,0.0,0.0,44.235541154329994,43.429203895348,1.0,0.0,16.72725478511,17.247980504786,0.0,0.0,19.20645841782,20.534688342482,0.0,0.0,35.647302350829996,35.27518418887,1.0,0.0,33.24804138882,35.14092027983,0.0,0.0,19.852976196630003,20.643222459264003,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1753,9.9203251381,22.2937403207,12.3157415214,10.29117914,17.7261020214,44.8531141869,17.694752272,19.9585925714,36.9227604822,34.99331184,20.6974313977,9.574108000230002,9.794940685343999,0.0,0.0,21.75297565178,21.340557048833997,1.0,0.0,12.14599168152,12.505182890394002,0.0,0.0,9.801825821540001,9.659637107654,1.0,0.0,16.95108280554,17.625297146742,0.0,0.0,44.216398054929996,43.495442415078,1.0,0.0,16.76344952085,17.258328776616,0.0,0.0,19.19100841653,20.5262694191,0.0,0.0,35.77911492952,35.327786978169996,1.0,0.0,33.27680958307,35.129089205738,0.0,0.0,19.85807094898,20.622447423518,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1754,10.0131210526,22.3367592645,12.3299465289,10.4686519958,18.0446604876,45.1693914812,17.7354205144,20.176297135,37.1360987599,35.8723399977,20.9649058957,9.59244624047,9.793588508817999,0.0,0.0,21.74139031931,21.369293482938,1.0,0.0,12.11189966346,12.495152598888001,0.0,0.0,9.842487323930001,9.678503287592001,1.0,0.0,16.99341754908,17.628206932034,0.0,0.0,44.240535006330006,43.561874328436,1.0,0.0,16.81021799962,17.27419209165,0.0,0.0,19.193817507680002,20.52793939199,0.0,0.0,35.87435523205,35.388892991832,1.0,0.0,33.39188236007,35.139297751570005,0.0,0.0,19.86953414175,20.621579598572,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1755,10.0352153179,22.2110115827,12.4009715665,10.5630046532,17.8728065782,44.9613143139,17.5849480175,20.3448426036,37.2122910019,36.136048445,20.4745359826,9.64392587871,9.792457921926,0.0,0.0,21.78110011356,21.396890174714002,1.0,0.0,12.12184316872,12.483450889796,0.0,0.0,9.913925764580002,9.699301366925999,1.0,0.0,17.071380542129997,17.622258175347998,0.0,0.0,44.34707051599,43.628950979947994,1.0,0.0,16.89928145049,17.265726277307998,0.0,0.0,19.29143342491,20.517873958644,0.0,0.0,36.03435894029,35.448496808328,1.0,0.0,33.61803233154,35.148410385248,0.0,0.0,19.926850105619998,20.596848644898,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1756,10.2119694406,22.3797782082,12.5146116267,10.6618502944,18.1955566032,45.1564906969,17.7313536902,20.5765926229,37.3784662817,37.0470412629,21.1368537873,9.71087150269,9.797329728998,0.0,0.0,21.83073735637,21.424915317626002,1.0,0.0,12.14599168151,12.480347765744,0.0,0.0,10.00153894652,9.728130602516,1.0,0.0,17.18916334346,17.629854025658,0.0,0.0,44.448154403880004,43.68070603312201,1.0,0.0,17.00339215106,17.26983512339,0.0,0.0,19.42907889092,20.518038457392,0.0,0.0,36.17745559002,35.511575432522,1.0,0.0,34.01279588598,35.19835666319,0.0,0.0,20.00900298716,20.610463566006,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1757,10.1898751753,22.6048003756,12.5785341606,10.7202590823,18.1578325743,45.7936229832,17.6500172054,20.7942971864,37.4027716069,37.0390500979,21.0922747043,9.793945940370001,9.800085403668,0.0,0.0,21.94986673911,21.450040957328,1.0,0.0,12.19641945822,12.474024351188001,0.0,0.0,10.119929066720001,9.758890400074,1.0,0.0,17.356825694100003,17.625685653538,0.0,0.0,44.63126231112,43.735975671544004,1.0,0.0,17.125396878289997,17.249862672458,0.0,0.0,19.637653908289998,20.505772252289997,0.0,0.0,36.37250772957999,35.567272454008005,1.0,0.0,34.49146667366,35.225688581954,0.0,0.0,20.16184555748,20.595451937304002,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1758,10.2583673978,22.5319990862,12.6353541906,10.7876538377,18.2416637496,45.5189611223,17.6459503811,20.6257517179,37.3799139343,37.0949882533,21.1113800256,9.875694722130001,9.805973288152,1.0,1.0,22.06694444915,21.47580613133,1.0,0.0,12.27241624846,12.470945463371999,0.0,0.0,10.244227460480001,9.790908400244,1.0,0.0,17.53706272104,17.632452096934,0.0,0.0,44.75694092018,43.795643068606,1.0,0.0,17.27342928066,17.248048154522,1.0,1.0,19.83429028831,20.502164240985998,0.0,0.0,36.56679794672,35.632498260656,1.0,0.0,34.98691890797,35.269268206438,0.0,0.0,20.33570398122,20.593623169558,0.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1759,10.4240743879,23.0746996076,12.9336593486,10.9763591526,18.6859689788,46.6509009125,18.1380361143,21.1875699465,38.2637439417,38.2537071884,21.8437506751,9.97202571902,9.817422328276,1.0,0.0,22.23152830971,21.511246563209998,1.0,0.0,12.36972054998,12.474252898526002,0.0,0.0,10.38306065647,9.827911355398001,1.0,0.0,17.756281244500002,17.652108187406,1.0,1.0,45.046584337080006,43.866016424646006,1.0,0.0,17.44992945272,17.262398298004,1.0,0.0,20.063933489260002,20.506715381815997,0.0,0.0,36.87156691479,35.70984182829,1.0,0.0,35.55748809394,35.33506669746,1.0,1.0,20.61400482802,20.613218684848004,1.0,1.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1760,10.4505875063,23.4320877558,12.9336593486,10.9067179055,18.753033919,47.4582403217,18.1258356415,21.5106154279,38.4466053226,38.7331770926,22.034803888,10.07586876612,9.835173377334,1.0,0.0,22.439673814560003,21.564967421018,1.0,0.0,12.474837605640001,12.486978035856,0.0,0.0,10.508864199769999,9.867772909888,1.0,0.0,17.97675723559,17.687952046756,1.0,0.0,45.42944632494,43.955519778076,1.0,0.0,17.64473033385,17.293933067312,1.0,0.0,20.34414033078,20.531295141662,0.0,0.0,37.19462202095,35.797309275306,1.0,0.0,36.19358483348,35.449789837358,1.0,0.0,20.914595216320002,20.664997720516002,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1761,10.4417498002,23.4353969053,12.9265568448,10.8707740359,18.8536313294,47.4582403217,18.3983128657,21.4895472443,38.538036013,38.8370622385,22.4487525159,10.162036400949999,9.852615494868001,1.0,0.0,22.617375143820002,21.620129673123998,1.0,0.0,12.560777901140002,12.497171913484001,1.0,1.0,10.612202824620002,9.904502858862001,1.0,0.0,18.16914978295,17.722388161768,1.0,0.0,45.746555927930004,44.04502313150601,1.0,0.0,17.777715486530003,17.319649565734,1.0,0.0,20.59344716972,20.554194678202002,1.0,1.0,37.4719617819,35.884789710926,1.0,0.0,36.751368155339996,35.554009770002,1.0,0.0,21.18143287034,20.71263146699,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1762,10.4660534921,23.1011728037,12.9478643561,10.9044714136,18.8096199624,47.5497942754,18.3291768536,21.1805472186,38.5151783404,38.4694686453,22.3595943499,10.24113387088,9.872085755932,1.0,0.0,22.74014459103,21.677710032328,1.0,0.0,12.651689949280001,12.509900067478002,1.0,0.0,10.7150921511,9.941772216648,1.0,0.0,18.33408762039,17.757445377876,1.0,0.0,46.057007061570005,44.143152651646005,1.0,0.0,17.90338035557,17.351765432226,1.0,0.0,20.78446536745,20.579866104958,1.0,0.0,37.71958656846,35.969997367892,1.0,0.0,37.24761950616001,35.654540627414,1.0,0.0,21.41642832221,20.771659297455997,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1763,10.432912094,22.9919708695,12.8697368148,10.8730205278,18.6775858612,47.7162560092,18.2885086112,20.6959789964,38.5151783404,37.4865553418,22.0411723284,10.292392566470001,9.883491254508002,1.0,0.0,22.80996764591,21.732058572804,1.0,0.0,12.70708947862,12.516427793138,1.0,0.0,10.773276289879998,9.973658854468,1.0,0.0,18.42923600437,17.77843513443,1.0,0.0,46.3433212438,44.236987649602,1.0,0.0,17.96275598949,17.36345058625,1.0,0.0,20.85820400995,20.581998711298002,1.0,0.0,37.878828354279996,36.042949554740005,1.0,0.0,37.496943856339996,35.706270097724,1.0,0.0,21.550802415279996,20.795203245812,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1764,10.5478022738,23.3096492235,12.9123518373,10.9179503647,19.0171021213,47.7329021826,18.6667232656,21.0049790222,38.7361358423,38.541389131,22.8117536204,10.34586068859,9.897987621094,1.0,0.0,22.90725664181,21.785884623824,1.0,0.0,12.765330009460001,12.52436998622,1.0,0.0,10.818206126769999,10.004964162854002,1.0,0.0,18.526480167739997,17.80546455197,1.0,0.0,46.599672313940005,44.33529891714599,1.0,0.0,18.055886264610002,17.389590424056,1.0,0.0,20.94107219867,20.588912585225998,1.0,0.0,38.03883206252,36.11608443282,1.0,0.0,37.763848769670005,35.766515333646,1.0,0.0,21.735487187750003,20.840810192462,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1765,10.5146608758,23.0956134325,12.7916092734,10.8977319381,19.1260826492,47.4832095818,18.8009284655,21.1454335793,38.8504242053,39.2685851523,22.8308589417,10.393805244380001,9.913319170278001,1.0,0.0,22.995716826789998,21.84112726301,1.0,0.0,12.804393780149999,12.530037869766,1.0,0.0,10.85167885526,10.037255336384,1.0,0.0,18.65180777484,17.834673580068,1.0,0.0,46.85186184073,44.425798857312,1.0,0.0,18.177484309409998,17.426034327332,1.0,0.0,21.02113129624,20.597936183833998,1.0,0.0,38.20264538286,36.189689452956,1.0,0.0,38.0771024404,35.836208425114,1.0,0.0,21.97111948366,20.891568154088,1.0,0.0,2009-07,-3.1376750032877987,1.5270992984974363,low,low,Reflection
1766,10.6936244251,23.299721775,12.9762743712,11.0707118101,19.524280732,47.7262437132,19.2889473744,21.6651154408,38.9418548957,40.7549418552,23.2830182123,10.44197074283,9.935578484638,1.0,0.0,23.08771118347,21.904738144288,1.0,0.0,12.8505600546,12.546566684144,1.0,0.0,10.89256500683,10.075652035964,1.0,0.0,18.78468018772,17.882856311674,1.0,0.0,47.10883714236,44.529777640036,1.0,0.0,18.33324367783,17.473373496664,1.0,0.0,21.12998357803,20.627983789914,1.0,0.0,38.35898424426,36.272688191911996,1.0,0.0,38.44789249963,35.956331414214,1.0,0.0,22.18573592616,20.950616315566,1.0,0.0,2009-08,-3.1376750032877987,1.4339650543224725,low,low,Reflection
1767,10.7068809843,23.0416081124,12.9833768749,11.0235354814,19.6164950248,47.7413085002,19.703763447,21.6159563458,39.1247162766,41.0026679724,24.3911268471,10.49367132373,9.957574220574001,1.0,0.0,23.131391957149997,21.960799778402002,1.0,0.0,12.891044326030002,12.567313259132002,1.0,0.0,10.92289264674,10.114360903904,1.0,0.0,18.930546432769997,17.933216957676,1.0,0.0,47.30360569406,44.636169167682,1.0,0.0,18.538618301990002,17.531521953465997,1.0,0.0,21.21214949397,20.656768467508,1.0,0.0,38.53117871123,36.358738950083996,1.0,0.0,38.844254287080005,36.077746129025996,1.0,0.0,22.51562114044,21.040485983688,1.0,0.0,2009-08,-3.1376750032877987,1.4339650543224725,low,low,Reflection
