,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR
2017-09-26,39.3948387364,59.2816219988,27.2389976592,35.6348105783,65.599451887,160.5682117868,51.0725122533,30.7743852475,110.2995686572,88.3326243516,69.9505830628
2017-09-27,39.6341961094,58.5669603852,27.4890605886,36.0616909664,65.7850164495,160.5870246997,51.4838655194,30.9398834204,109.6978849205,88.2307412785,69.3898569461
2017-09-28,39.5481966977,58.7875349573,27.4176140373,36.0859455339,65.7755003181,160.7657473724,51.6594994982,30.972983055,109.9459427156,88.7679429366,69.9067763349
2017-09-29,39.660791373,58.6331327568,27.1586202891,36.3624476035,65.9182422893,161.6593607362,51.8212676365,30.972983055,110.0078432091,88.7216324488,69.9856284451
2017-10-02,39.7018931441,58.7963579401,27.4801297697,36.4085312817,66.4416295169,163.2396454216,52.1494258601,30.948158329,110.1537059332,90.0368503012,69.8454469159
2017-10-03,39.9049842485,58.6419557397,28.2124569198,36.5055495517,66.5891295538,163.3431164427,52.2927062112,30.9398834204,110.3695827648,90.3332374228,69.8980149893
2017-10-04,40.0137830543,59.1845691871,28.4893123059,36.4521895032,66.617677948,164.0768200467,52.1725355941,30.8985088772,110.9924165966,90.2869269351,70.3448436136
2017-10-05,40.270064686,59.1404542726,28.2303185577,36.8184334725,66.893645759,164.1614781548,52.6439741688,31.0557321414,111.1983565301,90.7407697151,70.563877253
2017-10-06,40.1249996115,59.0698704096,28.0338405418,36.9348553966,66.8508231676,164.1426652419,52.5977547007,30.7412856129,111.0197658573,90.5462656665,70.3097982313
2017-10-09,39.9194907559,59.1581002384,28.0695638174,37.0318736666,66.7413876564,163.0044840101,52.5099377113,30.8405845167,110.6368762066,90.4258583983,70.4499797605
2017-10-10,39.9968587956,59.7315941259,28.1320795497,37.0342991233,66.7842102477,163.3619293556,52.7271692113,30.8736841512,111.3206077257,90.3610237155,70.5463545618
2017-10-11,40.040378318,59.9786376466,27.9713248094,37.1871028986,66.7413876564,163.6911553318,52.7271692113,30.948158329,111.4482376093,90.5370035689,70.8442403113
2017-10-12,39.8251984575,60.291853539,27.7123310612,37.1968047256,67.1220329129,163.4277745509,52.5238035517,30.8240346994,111.6852645359,90.7963423004,71.3085916268
2017-10-13,39.9485037708,59.8507043948,27.5783687776,37.4102449197,66.974532876,163.0138904666,52.5422913389,30.8240346994,111.9678735638,91.342806056,71.4662958471
2017-10-16,39.960592527,59.7404171088,27.5605071398,37.5484959544,67.1077587157,162.430690166,52.6994375305,30.857134334,112.1502019689,91.1390399098,71.1070806786
2017-10-17,39.9654280295,60.0712789669,27.2836517538,37.5557723247,66.9031618904,164.4530783051,52.491449924,30.8654092426,111.7490794777,90.8519148857,71.1684100976
2017-10-18,39.9267440096,60.0271640525,27.3104442105,37.6940233595,66.941226416,164.7258655425,52.6855716901,30.6502616178,111.6570036331,90.6574108371,71.0895579874
2017-10-19,39.8759712336,60.5962464485,27.2122052025,37.5606232382,67.217194227,165.5912595369,52.7410350518,30.5261379882,111.0197658573,90.990846349,71.036989914
2017-10-20,40.0355428155,60.671241803,27.2925825727,37.7886161727,67.9689686085,165.7229499273,53.1107907966,30.600612166,111.0106494371,91.5743584948,70.809194929
2017-10-23,39.8131097013,60.6756532945,27.0961045568,37.6358123975,67.540742695,165.3843174947,53.0183518604,30.3689147239,110.6733418877,91.3705923486,70.4762637972
2017-10-24,39.8397049649,60.6800647859,26.9442806354,37.766787062,67.8690492287,164.1520716984,53.2402053073,30.4682136277,110.6915747282,92.0837738601,70.1258099743
2017-10-25,39.6632091243,60.4506672309,26.9174881787,37.5484959544,67.426549118,163.7381876141,53.0368396476,30.2365161856,110.0625417306,91.5465722021,69.8542082615
2017-10-26,39.5979298407,60.5124281111,27.0871737379,37.7231288405,67.7263072575,162.3648449708,53.22171752,30.2944405462,110.7280404092,92.6672860059,69.4249023284
2017-10-27,40.0089475519,60.8874048837,27.1586202891,38.826711662,67.8405008344,162.5247547306,53.2540711477,30.4516638104,110.1810551939,92.3060642013,69.740310769
2017-10-30,39.8687179798,60.8565244436,26.5691862414,39.001344548,67.3504200667,160.7187150901,53.0691932753,30.5923372573,109.287646009,91.8892698115,69.8892536438
2017-10-31,39.9194907559,60.9712232211,26.9353498165,39.1929556313,67.3171136068,160.5588053303,53.00448602,30.6999110697,110.0260760496,92.0559875674,70.0206738274
2017-11-01,39.9775167857,60.5653660084,26.4977396902,39.1614246935,67.2029200299,160.8221861112,53.1107907966,31.0805568673,110.0078432091,92.7784311765,70.0732419008
2017-11-02,39.8542114724,60.8432899693,25.952959737,39.2002320015,67.4455813809,160.3706762011,53.5036562755,30.9812579636,109.0050369811,92.0930359577,70.5113091795
2017-11-03,40.0137830543,60.9844576954,25.4439030594,39.5494977736,67.4788878408,161.9133350607,53.3649978712,31.1219314106,108.7224279532,91.8244351287,70.4675024517
2017-11-06,40.2120386562,60.7727061062,25.2384942246,39.7144288326,67.4931620379,161.3865734989,53.466680701,31.8501233712,108.0751621152,91.6391931776,71.28230759
2017-11-07,39.9968587956,61.4564872797,25.1849093112,39.7314070299,67.4884039722,161.6405478233,53.0414615944,31.7756491935,108.5583323887,91.8707456164,71.7904656333
2017-11-08,40.0814800891,61.4741332455,25.015223752,39.9351453969,67.540742695,162.0356189947,52.8750715093,31.6267008379,109.6158371382,91.7503383482,72.2723396399
2017-11-09,40.1588481289,61.5403056171,24.9259155629,39.5543486871,66.8317909048,161.9697737994,52.7502789454,31.7342746502,109.4973236749,90.7778181053,72.2460556032
2017-11-10,40.3160019596,61.2844391135,24.9705696575,39.5567741439,66.8746134961,160.9256571323,52.6439741688,31.5936012033,110.1537059332,90.6018382518,72.289862331
2017-11-13,40.3595214819,61.968220287,24.7651608226,39.5591996006,66.7175973279,161.1325991744,52.7733886794,31.3867284872,110.9468344953,91.1575641049,72.5527026983
2017-11-14,40.3764457406,62.7402312894,24.6133369013,39.4306503928,66.5225166339,160.3800826575,52.7872545199,30.8405845167,111.3114913055,89.9720156183,72.4388052058
2017-11-15,40.2241274124,62.1755603848,24.6669218147,39.1541483233,66.0609842604,159.9379792039,52.7317911582,30.4930383536,110.4363149611,89.6015317162,71.8167496701
2017-11-16,40.7463616807,62.0785075731,25.0866703032,39.6828978949,66.8294118719,161.6875801056,52.8149862007,30.3854645412,111.3388405662,90.8241285931,72.2986236766
2017-11-17,40.8890090039,61.7035308005,25.4081797838,39.4767340711,66.5843714881,161.0761604357,52.7179253177,30.5509627141,111.3935390878,91.0927294221,71.9656925448
2017-11-20,40.8769202477,61.5138366685,25.4706955161,39.6392396734,66.8365489705,160.511773048,52.8981812433,30.4930383536,111.5941003334,91.342806056,71.8167496701
2017-11-21,41.1041888645,61.6197124631,25.7118276265,40.1146291965,67.264774884,161.9227415171,53.1385224775,30.5344128968,111.9678735638,91.9170561042,72.3336690589
2017-11-22,41.2057344166,61.6461814117,26.042267926,40.02246184,67.3218716725,161.7063930185,52.9490226582,30.7081859784,111.867592941,91.6855036654,72.1321581107
2017-11-24,41.229911929,61.738822732,26.0244062882,40.235902034,67.4313071837,162.1484964722,52.9444007114,30.7743852475,112.0408049258,92.1578706405,72.2811009855
